label,time-stamp,sine-wave
1,4095,0.2907
1,4096,1.0735
1,4097,0.4017
1,4098,0.9842
1,4099,0.4264
1,4100,0.1714
1,4101,0.2943
1,4102,0.9864
1,4103,0.2650
1,4104,0.8418
1,4105,0.8329
1,4106,0.2036
1,4107,0.9101
1,4108,0.8797
1,4109,0.8470
1,4110,0.8569
1,4111,0.7050
1,4112,0.1831
1,4113,0.2198
1,4114,-0.0460
1,4115,0.1770
0,4116,0.4226
0,4117,0.4067
0,4118,0.3907
0,4119,0.3746
0,4120,0.3584
0,4121,0.3420
0,4122,0.3256
0,4123,0.3090
0,4124,0.2924
0,4125,0.2756
0,4126,0.2588
0,4127,0.2419
0,4128,0.2250
0,4129,0.2079
0,4130,0.1908
0,4131,0.1736
0,4132,0.1564
0,4133,0.1392
0,4134,0.1219
0,4135,0.1045
0,4136,0.0872
0,4137,0.0698
0,4138,0.0523
0,4139,0.0349
0,4140,0.0175
0,4141,0.0000
0,4142,-0.0175
0,4143,-0.0349
0,4144,-0.0523
0,4145,-0.0698
0,4146,-0.0872
0,4147,-0.1045
0,4148,-0.1219
0,4149,-0.1392
0,4150,-0.1564
0,4151,-0.1736
0,4152,-0.1908
0,4153,-0.2079
0,4154,-0.2250
0,4155,-0.2419
0,4156,-0.2588
0,4157,-0.2756
1,4158,-0.5899
1,4159,0.0155
1,4160,-0.1182
1,4161,-0.0692
1,4162,-0.7123
1,4163,0.0478
1,4164,-0.7432
1,4165,-0.1262
1,4166,-0.2021
1,4167,-0.0899
1,4168,-0.8180
1,4169,-0.1215
1,4170,-0.8491
1,4171,-0.9866
1,4172,-0.9293
1,4173,-0.1040
1,4174,-0.1100
1,4175,-1.0210
1,4176,-0.3367
1,4177,-1.0570
1,4178,-1.0769
1,4179,-0.3459
1,4180,-0.3546
1,4181,-0.2324
1,4182,-1.1420
1,4183,-0.3609
1,4184,-0.4224
1,4185,-0.3945
1,4186,-0.4920
1,4187,-1.0170
1,4188,-0.5134
1,4189,-1.1692
1,4190,-1.0125
1,4191,-0.2741
1,4192,-0.3209
1,4193,-0.4134
1,4194,-1.1061
1,4195,-0.3278
1,4196,-0.6110
1,4197,-1.0967
1,4198,-0.4173
1,4199,-0.4671
1,4200,-1.1049
1,4201,-0.6024
1,4202,-1.1668
1,4203,-0.4471
1,4204,-1.3657
1,4205,-1.1516
1,4206,-0.6678
1,4207,-1.2854
1,4208,-1.3198
1,4209,-0.5326
1,4210,-1.1636
1,4211,-0.7254
1,4212,-0.4592
1,4213,-0.4575
1,4214,-1.3311
1,4215,-0.7155
1,4216,-0.4824
1,4217,-0.7246
1,4218,-0.6623
1,4219,-0.7183
1,4220,-1.1826
1,4221,-1.3205
1,4222,-1.2458
1,4223,-0.5307
1,4224,-1.4179
1,4225,-0.4973
1,4226,-1.2448
1,4227,-0.5540
1,4228,-1.4889
1,4229,-1.4888
1,4230,-1.4094
1,4231,-0.7185
1,4232,-0.6055
1,4233,-1.4546
1,4234,-1.2651
1,4235,-1.3047
1,4236,-1.2045
1,4237,-1.4067
1,4238,-1.1988
1,4239,-0.6637
1,4240,-0.6351
1,4241,-0.4981
1,4242,-1.2371
1,4243,-0.7652
1,4244,-0.5294
1,4245,-1.2543
1,4246,-0.7233
1,4247,-1.2506
1,4248,-1.4013
1,4249,-1.4371
1,4250,-1.2662
1,4251,-0.5001
1,4252,-0.6382
1,4253,-0.4878
1,4254,-0.4904
1,4255,-1.1879
1,4256,-0.4462
1,4257,-1.1138
1,4258,-1.2121
1,4259,-0.5454
1,4260,-1.0888
1,4261,-1.1398
1,4262,-0.4789
1,4263,-1.0538
1,4264,-0.4964
1,4265,-1.0829
1,4266,-0.4135
0,4267,-0.8090
0,4268,-0.7986
0,4269,-0.7880
0,4270,-0.7771
0,4271,-0.7660
0,4272,-0.7547
0,4273,-0.7431
0,4274,-0.7314
0,4275,-0.7193
0,4276,-0.7071
0,4277,-0.6947
0,4278,-0.6820
0,4279,-0.6691
0,4280,-0.6561
0,4281,-0.6428
0,4282,-0.6293
0,4283,-0.6157
0,4284,-0.6018
0,4285,-0.5878
0,4286,-0.5736
0,4287,-0.5592
0,4288,-0.5446
0,4289,-0.5299
0,4290,-0.5150
0,4291,-0.5000
0,4292,-0.4848
0,4293,-0.4695
0,4294,-0.4540
0,4295,-0.4384
0,4296,-0.4226
0,4297,-0.4067
0,4298,-0.3907
0,4299,-0.3746
0,4300,-0.3584
0,4301,-0.3420
0,4302,-0.3256
0,4303,-0.3090
0,4304,-0.2924
0,4305,-0.2756
0,4306,-0.2588
0,4307,-0.2419
0,4308,-0.2250
0,4309,-0.2079
0,4310,-0.1908
0,4311,-0.1736
0,4312,-0.1564
0,4313,-0.1392
0,4314,-0.1219
0,4315,-0.1045
0,4316,-0.0872
0,4317,-0.0698
0,4318,-0.0523
0,4319,-0.0349
0,4320,-0.0175
0,4321,0.0000
0,4322,0.0175
0,4323,0.0349
0,4324,0.0523
0,4325,0.0698
0,4326,0.0872
0,4327,0.1045
0,4328,0.1219
0,4329,0.1392
0,4330,0.1564
0,4331,0.1736
0,4332,0.1908
0,4333,0.2079
0,4334,0.2250
0,4335,0.2419
0,4336,0.2588
0,4337,0.2756
0,4338,0.2924
0,4339,0.3090
0,4340,0.3256
0,4341,0.3420
0,4342,0.3584
0,4343,0.3746
0,4344,0.3907
0,4345,0.4067
0,4346,0.4226
0,4347,0.4384
0,4348,0.4540
0,4349,0.4695
0,4350,0.4848
0,4351,0.5000
0,4352,0.5150
0,4353,0.5299
0,4354,0.5446
0,4355,0.5592
0,4356,0.5736
0,4357,0.5878
0,4358,0.6018
0,4359,0.6157
0,4360,0.6293
0,4361,0.6428
0,4362,0.6561
0,4363,0.6691
0,4364,0.6820
0,4365,0.6947
0,4366,0.7071
0,4367,0.7193
0,4368,0.7314
0,4369,0.7431
1,4370,1.2045
1,4371,0.4071
1,4372,1.1914
1,4373,0.9980
1,4374,0.3800
1,4375,1.1323
1,4376,1.2653
1,4377,0.4670
1,4378,1.1690
1,4379,1.1825
1,4380,0.3625
1,4381,1.1583
1,4382,0.5182
1,4383,1.1319
1,4384,1.3488
1,4385,0.6154
1,4386,1.2086
1,4387,1.1235
1,4388,1.2277
0,4389,0.9272
0,4390,0.9336
0,4391,0.9397
0,4392,0.9455
0,4393,0.9511
0,4394,0.9563
0,4395,0.9613
0,4396,0.9659
0,4397,0.9703
0,4398,0.9744
0,4399,0.9781
0,4400,0.9816
0,4401,0.9848
0,4402,0.9877
0,4403,0.9903
0,4404,0.9925
0,4405,0.9945
0,4406,0.9962
0,4407,0.9976
0,4408,0.9986
0,4409,0.9994
0,4410,0.9998
0,4411,1.0000
0,4412,0.9998
0,4413,0.9994
0,4414,0.9986
0,4415,0.9976
0,4416,0.9962
0,4417,0.9945
0,4418,0.9925
0,4419,0.9903
0,4420,0.9877
0,4421,0.9848
0,4422,0.9816
0,4423,0.9781
0,4424,0.9744
0,4425,0.9703
0,4426,0.9659
0,4427,0.9613
0,4428,0.9563
0,4429,0.9511
0,4430,0.9455
0,4431,0.9397
0,4432,0.9336
0,4433,0.9272
0,4434,0.9205
1,4435,0.5141
1,4436,0.4966
1,4437,0.4654
1,4438,0.5028
1,4439,1.3458
1,4440,0.5953
1,4441,0.6419
1,4442,0.5879
1,4443,0.3682
1,4444,1.1982
1,4445,0.5745
1,4446,0.3862
1,4447,1.0840
1,4448,0.4851
1,4449,0.4296
1,4450,0.2848
1,4451,0.4833
1,4452,0.3109
1,4453,1.1210
1,4454,1.1245
1,4455,1.1884
1,4456,0.3466
1,4457,0.3510
1,4458,0.3018
1,4459,0.2082
1,4460,0.2300
1,4461,0.9996
1,4462,0.1404
1,4463,1.0461
1,4464,0.2515
1,4465,1.0054
1,4466,0.9490
1,4467,0.3402
1,4468,0.1076
1,4469,0.1624
1,4470,0.0564
1,4471,0.8271
1,4472,0.9485
1,4473,0.9641
1,4474,0.8668
1,4475,0.1178
1,4476,0.0212
1,4477,0.7079
1,4478,0.6239
1,4479,0.8498
1,4480,0.1354
1,4481,-0.0634
1,4482,0.0875
1,4483,0.7080
1,4484,-0.0684
1,4485,0.7615
1,4486,-0.1390
1,4487,0.0415
1,4488,-0.0216
1,4489,-0.1187
1,4490,-0.1606
1,4491,-0.1503
1,4492,0.6015
1,4493,0.4782
1,4494,0.4305
1,4495,0.4209
1,4496,-0.3856
1,4497,0.4081
1,4498,0.5083
1,4499,0.4011
1,4500,0.5072
1,4501,0.4852
1,4502,-0.3102
1,4503,-0.2696
1,4504,-0.5473
1,4505,-0.3741
1,4506,0.2279
1,4507,0.1869
1,4508,-0.4845
1,4509,0.2848
0,4510,-0.1564
0,4511,-0.1736
0,4512,-0.1908
0,4513,-0.2079
0,4514,-0.2250
0,4515,-0.2419
0,4516,-0.2588
0,4517,-0.2756
0,4518,-0.2924
0,4519,-0.3090
0,4520,-0.3256
0,4521,-0.3420
0,4522,-0.3584
0,4523,-0.3746
0,4524,-0.3907
0,4525,-0.4067
0,4526,-0.4226
0,4527,-0.4384
0,4528,-0.4540
0,4529,-0.4695
0,4530,-0.4848
0,4531,-0.5000
0,4532,-0.5150
0,4533,-0.5299
0,4534,-0.5446
0,4535,-0.5592
0,4536,-0.5736
0,4537,-0.5878
0,4538,-0.6018
0,4539,-0.6157
0,4540,-0.6293
0,4541,-0.6428
0,4542,-0.6561
0,4543,-0.6691
0,4544,-0.6820
0,4545,-0.6947
0,4546,-0.7071
0,4547,-0.7193
0,4548,-0.7314
0,4549,-0.7431
0,4550,-0.7547
0,4551,-0.7660
0,4552,-0.7771
0,4553,-0.7880
0,4554,-0.7986
0,4555,-0.8090
0,4556,-0.8192
0,4557,-0.8290
0,4558,-0.8387
0,4559,-0.8480
0,4560,-0.8572
0,4561,-0.8660
0,4562,-0.8746
1,4563,-0.4776
1,4564,-1.1767
1,4565,-1.1600
1,4566,-0.6748
1,4567,-1.3405
1,4568,-1.3095
1,4569,-0.6812
1,4570,-1.2164
1,4571,-0.7379
1,4572,-1.2642
1,4573,-0.4961
1,4574,-0.4846
1,4575,-0.6278
1,4576,-0.7383
1,4577,-1.3239
1,4578,-0.7496
1,4579,-1.2673
1,4580,-1.3859
1,4581,-0.6699
1,4582,-0.5410
0,4583,-0.9903
0,4584,-0.9925
0,4585,-0.9945
0,4586,-0.9962
0,4587,-0.9976
0,4588,-0.9986
0,4589,-0.9994
0,4590,-0.9998
0,4591,-1.0000
0,4592,-0.9998
0,4593,-0.9994
0,4594,-0.9986
0,4595,-0.9976
0,4596,-0.9962
0,4597,-0.9945
0,4598,-0.9925
0,4599,-0.9903
0,4600,-0.9877
0,4601,-0.9848
0,4602,-0.9816
0,4603,-0.9781
0,4604,-0.9744
0,4605,-0.9703
0,4606,-0.9659
0,4607,-0.9613
0,4608,-0.9563
0,4609,-0.9511
0,4610,-0.9455
0,4611,-0.9397
0,4612,-0.9336
0,4613,-0.9272
0,4614,-0.9205
0,4615,-0.9135
0,4616,-0.9063
0,4617,-0.8988
0,4618,-0.8910
0,4619,-0.8829
0,4620,-0.8746
0,4621,-0.8660
0,4622,-0.8572
0,4623,-0.8480
0,4624,-0.8387
0,4625,-0.8290
0,4626,-0.8192
0,4627,-0.8090
0,4628,-0.7986
0,4629,-0.7880
0,4630,-0.7771
1,4631,-0.5247
1,4632,-0.5283
1,4633,-0.3762
1,4634,-0.2585
1,4635,-1.0154
1,4636,-0.9709
1,4637,-0.4448
1,4638,-1.0379
1,4639,-1.0910
1,4640,-0.2196
1,4641,-0.9078
1,4642,-1.1156
1,4643,-0.9131
1,4644,-0.8073
1,4645,-0.3207
1,4646,-1.0226
1,4647,-0.0978
1,4648,-0.2530
1,4649,-1.0240
1,4650,-0.8923
1,4651,-0.1792
1,4652,-0.8748
1,4653,-0.7598
1,4654,-0.1665
1,4655,-0.1730
1,4656,-0.6710
1,4657,-0.1971
1,4658,-0.0308
1,4659,-0.7925
1,4660,-0.6487
1,4661,0.0025
1,4662,-0.0262
1,4663,0.0430
1,4664,-0.6195
1,4665,-0.6256
1,4666,-0.5924
1,4667,0.0446
1,4668,0.2338
0,4669,-0.2079
0,4670,-0.1908
0,4671,-0.1736
0,4672,-0.1564
0,4673,-0.1392
0,4674,-0.1219
0,4675,-0.1045
0,4676,-0.0872
0,4677,-0.0698
0,4678,-0.0523
0,4679,-0.0349
0,4680,-0.0175
0,4681,0.0000
0,4682,0.0175
0,4683,0.0349
0,4684,0.0523
0,4685,0.0698
0,4686,0.0872
0,4687,0.1045
0,4688,0.1219
0,4689,0.1392
0,4690,0.1564
0,4691,0.1736
0,4692,0.1908
0,4693,0.2079
0,4694,0.2250
0,4695,0.2419
0,4696,0.2588
0,4697,0.2756
0,4698,0.2924
0,4699,0.3090
0,4700,0.3256
0,4701,0.3420
0,4702,0.3584
0,4703,0.3746
0,4704,0.3907
0,4705,0.4067
0,4706,0.4226
0,4707,0.4384
0,4708,0.4540
0,4709,0.4695
0,4710,0.4848
1,4711,0.9158
1,4712,0.0928
1,4713,0.2278
1,4714,0.9823
1,4715,0.9394
1,4716,0.0873
1,4717,0.9746
1,4718,0.1868
1,4719,0.9689
1,4720,0.1658
1,4721,0.9265
1,4722,0.9740
1,4723,0.3832
1,4724,1.0848
1,4725,1.0159
1,4726,1.0670
1,4727,0.2632
1,4728,0.3881
1,4729,0.4132
1,4730,0.4578
1,4731,0.4078
1,4732,1.0002
0,4733,0.7880
0,4734,0.7986
0,4735,0.8090
0,4736,0.8192
0,4737,0.8290
0,4738,0.8387
0,4739,0.8480
0,4740,0.8572
0,4741,0.8660
0,4742,0.8746
0,4743,0.8829
0,4744,0.8910
0,4745,0.8988
0,4746,0.9063
0,4747,0.9135
0,4748,0.9205
0,4749,0.9272
0,4750,0.9336
0,4751,0.9397
0,4752,0.9455
0,4753,0.9511
0,4754,0.9563
0,4755,0.9613
0,4756,0.9659
0,4757,0.9703
0,4758,0.9744
0,4759,0.9781
0,4760,0.9816
0,4761,0.9848
0,4762,0.9877
0,4763,0.9903
0,4764,0.9925
0,4765,0.9945
0,4766,0.9962
0,4767,0.9976
0,4768,0.9986
0,4769,0.9994
0,4770,0.9998
0,4771,1.0000
0,4772,0.9998
0,4773,0.9994
0,4774,0.9986
0,4775,0.9976
0,4776,0.9962
0,4777,0.9945
0,4778,0.9925
0,4779,0.9903
0,4780,0.9877
0,4781,0.9848
0,4782,0.9816
1,4783,0.5275
1,4784,0.6970
1,4785,0.6905
1,4786,1.4370
1,4787,1.4029
1,4788,0.6936
1,4789,0.6340
1,4790,1.2062
1,4791,1.2890
1,4792,0.4702
1,4793,0.5212
1,4794,1.1947
1,4795,1.1915
1,4796,1.2129
1,4797,0.4845
1,4798,0.4019
1,4799,1.2650
1,4800,0.4833
1,4801,0.5003
1,4802,0.5690
1,4803,0.4557
1,4804,0.4425
1,4805,0.4923
1,4806,0.5632
1,4807,0.4252
1,4808,0.3865
1,4809,0.4237
1,4810,0.3560
1,4811,0.3066
1,4812,1.1570
1,4813,1.0025
1,4814,0.2752
1,4815,1.2190
1,4816,0.4379
1,4817,0.4320
1,4818,0.3189
1,4819,0.9467
1,4820,1.1312
1,4821,0.3041
1,4822,0.3965
1,4823,0.9496
1,4824,0.1534
1,4825,0.2504
1,4826,0.1829
1,4827,0.0826
1,4828,0.0478
1,4829,0.8083
1,4830,0.7254
1,4831,0.7876
1,4832,0.8824
1,4833,0.2205
0,4834,0.4540
0,4835,0.4384
0,4836,0.4226
0,4837,0.4067
0,4838,0.3907
0,4839,0.3746
0,4840,0.3584
0,4841,0.3420
0,4842,0.3256
0,4843,0.3090
0,4844,0.2924
0,4845,0.2756
0,4846,0.2588
0,4847,0.2419
0,4848,0.2250
0,4849,0.2079
0,4850,0.1908
0,4851,0.1736
0,4852,0.1564
0,4853,0.1392
0,4854,0.1219
0,4855,0.1045
0,4856,0.0872
0,4857,0.0698
0,4858,0.0523
0,4859,0.0349
0,4860,0.0175
0,4861,0.0000
0,4862,-0.0175
0,4863,-0.0349
0,4864,-0.0523
0,4865,-0.0698
0,4866,-0.0872
0,4867,-0.1045
0,4868,-0.1219
0,4869,-0.1392
0,4870,-0.1564
0,4871,-0.1736
0,4872,-0.1908
0,4873,-0.2079
0,4874,-0.2250
0,4875,-0.2419
0,4876,-0.2588
0,4877,-0.2756
0,4878,-0.2924
1,4879,-0.5256
1,4880,0.1714
1,4881,-0.6834
1,4882,-0.7650
1,4883,0.1111
1,4884,0.0346
1,4885,0.0472
1,4886,-0.7139
1,4887,-0.8082
1,4888,-0.8837
1,4889,-0.0732
1,4890,-0.0910
1,4891,-0.2210
1,4892,-0.9567
1,4893,-0.7659
1,4894,-0.7868
1,4895,-0.0734
1,4896,-0.9432
1,4897,-0.2008
1,4898,-0.8265
1,4899,-0.9833
1,4900,-1.0209
1,4901,-0.3095
1,4902,-0.4113
1,4903,-0.2403
1,4904,-0.3289
1,4905,-1.1098
1,4906,-1.0344
1,4907,-0.9555
1,4908,-1.1552
1,4909,-0.4701
1,4910,-1.2172
1,4911,-0.5551
1,4912,-1.2409
1,4913,-0.3116
1,4914,-1.1821
1,4915,-0.4327
1,4916,-1.1595
1,4917,-0.3739
1,4918,-0.3462
1,4919,-0.5036
1,4920,-1.2723
1,4921,-1.1544
1,4922,-0.4563
1,4923,-0.6236
1,4924,-1.2179
1,4925,-0.6184
1,4926,-1.1609
1,4927,-1.3474
1,4928,-0.5070
1,4929,-1.3009
1,4930,-1.1466
1,4931,-1.2627
1,4932,-1.2731
1,4933,-0.4919
1,4934,-0.5002
1,4935,-0.5385
1,4936,-1.3602
1,4937,-0.7107
1,4938,-0.7506
1,4939,-0.7603
1,4940,-1.4391
1,4941,-1.4151
1,4942,-1.3784
1,4943,-0.7853
1,4944,-1.4288
1,4945,-1.2326
1,4946,-0.6761
1,4947,-1.2102
1,4948,-1.3295
1,4949,-1.4390
1,4950,-0.5162
1,4951,-0.6629
1,4952,-1.4932
1,4953,-0.6609
1,4954,-0.6051
1,4955,-1.2188
1,4956,-0.6097
1,4957,-0.5553
1,4958,-1.4186
1,4959,-1.3358
1,4960,-0.7832
1,4961,-0.6841
1,4962,-0.5333
1,4963,-0.7457
1,4964,-1.4055
1,4965,-1.1984
1,4966,-0.7278
1,4967,-0.6109
1,4968,-0.6693
1,4969,-1.2881
1,4970,-0.5658
1,4971,-0.5495
1,4972,-0.4402
1,4973,-1.3994
1,4974,-0.6245
1,4975,-0.5343
1,4976,-1.1598
1,4977,-1.3795
1,4978,-0.5986
1,4979,-0.5650
1,4980,-1.3017
1,4981,-0.6475
1,4982,-1.2770
1,4983,-0.4456
1,4984,-1.2904
1,4985,-1.1378
1,4986,-1.2940
1,4987,-0.5542
1,4988,-1.1797
1,4989,-1.2359
1,4990,-0.4282
0,4991,-0.7660
0,4992,-0.7547
0,4993,-0.7431
0,4994,-0.7314
0,4995,-0.7193
0,4996,-0.7071
0,4997,-0.6947
0,4998,-0.6820
0,4999,-0.6691
0,5000,-0.6561
0,5001,-0.6428
0,5002,-0.6293
0,5003,-0.6157
0,5004,-0.6018
0,5005,-0.5878
0,5006,-0.5736
0,5007,-0.5592
0,5008,-0.5446
0,5009,-0.5299
0,5010,-0.5150
0,5011,-0.5000
0,5012,-0.4848
0,5013,-0.4695
0,5014,-0.4540
0,5015,-0.4384
0,5016,-0.4226
0,5017,-0.4067
0,5018,-0.3907
0,5019,-0.3746
0,5020,-0.3584
0,5021,-0.3420
0,5022,-0.3256
0,5023,-0.3090
0,5024,-0.2924
0,5025,-0.2756
0,5026,-0.2588
0,5027,-0.2419
0,5028,-0.2250
0,5029,-0.2079
0,5030,-0.1908
0,5031,-0.1736
0,5032,-0.1564
0,5033,-0.1392
0,5034,-0.1219
0,5035,-0.1045
0,5036,-0.0872
0,5037,-0.0698
1,5038,0.4276
1,5039,-0.3690
1,5040,0.1967
1,5041,0.3485
1,5042,-0.4475
1,5043,0.2948
1,5044,0.4843
1,5045,0.3908
1,5046,-0.3297
1,5047,0.5471
1,5048,-0.1857
1,5049,0.5439
1,5050,-0.1630
1,5051,0.5060
1,5052,0.6480
1,5053,-0.1110
1,5054,-0.2566
1,5055,0.4537
1,5056,0.7510
1,5057,0.6079
1,5058,-0.1216
1,5059,0.5270
1,5060,0.6460
1,5061,0.8088
1,5062,0.0061
1,5063,0.0661
1,5064,0.8122
1,5065,0.8412
1,5066,0.7947
1,5067,0.7729
1,5068,0.0822
1,5069,0.8248
1,5070,0.8129
1,5071,0.7216
1,5072,0.8626
1,5073,0.8504
1,5074,0.0556
1,5075,0.9134
1,5076,0.1131
1,5077,0.2054
1,5078,0.8354
1,5079,1.0109
1,5080,0.4179
1,5081,0.1768
1,5082,0.1975
1,5083,0.4006
1,5084,1.1326
1,5085,1.0466
1,5086,0.3844
1,5087,1.0205
1,5088,1.2175
1,5089,1.2242
1,5090,0.3930
1,5091,1.2455
1,5092,0.9992
1,5093,0.3138
1,5094,0.5644
1,5095,1.1025
1,5096,1.1144
1,5097,1.3163
1,5098,1.0802
1,5099,0.3790
1,5100,1.1320
1,5101,0.5999
1,5102,0.5040
1,5103,1.2439
1,5104,0.4893
1,5105,0.5925
1,5106,1.3895
1,5107,0.6917
1,5108,0.5749
1,5109,0.6511
1,5110,0.6283
1,5111,0.6217
1,5112,0.4579
1,5113,0.4875
1,5114,0.4975
1,5115,1.4211
1,5116,1.4532
0,5117,0.9703
0,5118,0.9744
0,5119,0.9781
0,5120,0.9816
0,5121,0.9848
0,5122,0.9877
0,5123,0.9903
0,5124,0.9925
0,5125,0.9945
0,5126,0.9962
0,5127,0.9976
0,5128,0.9986
0,5129,0.9994
0,5130,0.9998
0,5131,1.0000
0,5132,0.9998
0,5133,0.9994
0,5134,0.9986
0,5135,0.9976
0,5136,0.9962
0,5137,0.9945
0,5138,0.9925
0,5139,0.9903
0,5140,0.9877
0,5141,0.9848
0,5142,0.9816
0,5143,0.9781
0,5144,0.9744
0,5145,0.9703
0,5146,0.9659
0,5147,0.9613
0,5148,0.9563
0,5149,0.9511
0,5150,0.9455
0,5151,0.9397
0,5152,0.9336
0,5153,0.9272
0,5154,0.9205
1,5155,1.3004
1,5156,0.4409
1,5157,1.3745
1,5158,1.2260
1,5159,1.2071
1,5160,0.6491
1,5161,1.1608
1,5162,1.2141
1,5163,0.5790
1,5164,1.2552
1,5165,1.2141
1,5166,1.1779
1,5167,0.4890
1,5168,1.0758
1,5169,0.3903
1,5170,1.2062
1,5171,1.0486
1,5172,1.0483
1,5173,1.0754
1,5174,0.3913
1,5175,0.2285
1,5176,0.3373
1,5177,1.0340
1,5178,0.2469
1,5179,1.1057
1,5180,0.3642
1,5181,1.0801
1,5182,0.3345
1,5183,0.4000
1,5184,0.1234
1,5185,1.0061
1,5186,1.0147
1,5187,0.2588
1,5188,0.1375
1,5189,0.1783
1,5190,0.2472
1,5191,0.9072
1,5192,0.1449
1,5193,0.9558
1,5194,0.0056
1,5195,0.0854
1,5196,0.9067
1,5197,-0.0440
1,5198,0.6372
1,5199,0.1547
1,5200,0.6554
1,5201,-0.0591
1,5202,0.0999
1,5203,0.7999
1,5204,-0.1044
1,5205,0.0338
1,5206,0.7082
1,5207,-0.0071
1,5208,0.5583
1,5209,0.6952
1,5210,-0.2736
1,5211,0.5552
1,5212,0.6451
1,5213,0.5644
1,5214,0.4717
1,5215,-0.1009
1,5216,-0.1992
1,5217,0.4485
1,5218,-0.2023
1,5219,-0.2557
1,5220,0.4098
1,5221,0.3570
1,5222,-0.4920
1,5223,-0.2369
1,5224,0.1849
1,5225,-0.5024
1,5226,-0.4116
1,5227,0.3447
1,5228,0.2906
1,5229,-0.4348
1,5230,-0.6484
1,5231,0.1944
1,5232,-0.4367
1,5233,0.0317
1,5234,0.1817
1,5235,0.1758
1,5236,0.2283
1,5237,0.1237
1,5238,-0.6325
1,5239,-0.0504
1,5240,-0.0425
1,5241,-0.7270
1,5242,-0.5753
1,5243,-0.6144
1,5244,-0.1179
1,5245,-0.6365
1,5246,-0.7350
1,5247,-0.1905
1,5248,-0.0482
1,5249,-0.1714
1,5250,-0.7010
1,5251,-0.2268
1,5252,-0.2563
1,5253,-0.9314
1,5254,-1.0351
1,5255,-0.2124
1,5256,-0.9513
1,5257,-0.1083
1,5258,-0.9268
1,5259,-1.0475
1,5260,-0.8869
1,5261,-0.9534
1,5262,-1.0165
1,5263,-0.2788
1,5264,-1.0689
1,5265,-0.3083
1,5266,-0.4314
1,5267,-0.3254
1,5268,-1.0832
1,5269,-0.2898
1,5270,-0.4140
1,5271,-1.2069
1,5272,-0.3340
1,5273,-1.2267
1,5274,-0.3199
1,5275,-0.5222
1,5276,-0.6055
1,5277,-1.1576
1,5278,-0.3933
1,5279,-1.2547
1,5280,-0.4369
1,5281,-0.5102
1,5282,-1.2864
1,5283,-1.3464
1,5284,-0.4631
1,5285,-0.5386
1,5286,-1.2215
1,5287,-1.2848
1,5288,-1.2068
1,5289,-1.2404
1,5290,-1.1593
1,5291,-0.7193
1,5292,-0.7083
1,5293,-0.6065
1,5294,-1.3770
1,5295,-0.4823
1,5296,-0.4739
1,5297,-0.5127
1,5298,-0.7023
1,5299,-0.5637
1,5300,-0.4858
1,5301,-0.7604
1,5302,-0.5353
1,5303,-1.3792
1,5304,-1.4062
1,5305,-1.3046
1,5306,-0.7067
1,5307,-1.3605
1,5308,-1.3921
1,5309,-1.2373
1,5310,-1.4144
1,5311,-0.7999
1,5312,-0.7924
1,5313,-0.5503
1,5314,-0.5537
1,5315,-1.4361
1,5316,-0.5589
1,5317,-0.6088
1,5318,-1.3158
1,5319,-0.7511
1,5320,-1.3554
1,5321,-1.3376
1,5322,-1.2492
1,5323,-1.3982
1,5324,-1.3868
1,5325,-0.6773
1,5326,-0.5172
1,5327,-1.2553
1,5328,-1.1667
1,5329,-1.3432
1,5330,-1.4229
1,5331,-0.7311
1,5332,-1.4181
1,5333,-1.2114
1,5334,-1.3808
1,5335,-1.2394
1,5336,-1.1983
1,5337,-1.3464
1,5338,-1.1814
1,5339,-1.1790
1,5340,-0.3894
1,5341,-0.4537
1,5342,-0.5966
1,5343,-1.1227
1,5344,-1.1096
1,5345,-1.2256
1,5346,-1.2018
1,5347,-1.2766
1,5348,-0.4781
1,5349,-1.1752
1,5350,-1.1061
1,5351,-0.3080
1,5352,-1.1632
1,5353,-0.4965
1,5354,-1.0486
1,5355,-1.0738
1,5356,-0.4807
1,5357,-0.2054
1,5358,-0.9879
1,5359,-1.1387
1,5360,-0.3082
1,5361,-0.1627
1,5362,-0.4133
1,5363,-0.9010
1,5364,-0.8954
1,5365,-0.8195
1,5366,-0.1284
1,5367,-0.0861
1,5368,-0.0522
1,5369,-0.8527
1,5370,-0.8460
1,5371,-0.0491
1,5372,-0.1126
1,5373,-0.7937
1,5374,-0.9525
1,5375,-0.2079
1,5376,-0.7772
1,5377,-0.0376
1,5378,-0.8578
1,5379,-0.7091
1,5380,-0.1438
1,5381,-0.0107
1,5382,-0.5948
1,5383,0.0503
1,5384,-0.0491
1,5385,0.0661
1,5386,0.1306
1,5387,-0.5820
1,5388,-0.5396
1,5389,0.0937
1,5390,-0.4378
1,5391,-0.4732
1,5392,-0.4182
1,5393,0.2734
1,5394,0.1512
1,5395,-0.3439
1,5396,0.2477
1,5397,-0.2987
1,5398,0.2381
1,5399,0.3777
1,5400,-0.2995
1,5401,-0.4255
1,5402,0.4368
0,5403,0.0349
0,5404,0.0523
0,5405,0.0698
0,5406,0.0872
0,5407,0.1045
0,5408,0.1219
0,5409,0.1392
0,5410,0.1564
0,5411,0.1736
0,5412,0.1908
0,5413,0.2079
0,5414,0.2250
0,5415,0.2419
0,5416,0.2588
0,5417,0.2756
0,5418,0.2924
0,5419,0.3090
0,5420,0.3256
0,5421,0.3420
